station_no;station_id;station_name;parametertype_name;stationparameter_name;site_name;river_name;station_local_x;station_local_y
UR1207-Q1081;61939;Oberdorf;Sauerstoff, gelöst;Sauerstoff, gelöst;Flüelen;;2690490.627;1195159.628
UR1207-Q1081;61939;Oberdorf;Sauerstoff Sättigung;Sauerstoff, gelöst %;Flüelen;;2690490.627;1195159.628
UR1207-Q1081;61939;Oberdorf;Wassertemperatur;Wassertemperatur;Flüelen;;2690490.627;1195159.628
UR1207-Q1081;61939;Oberdorf;Quellschüttung;Quellschüttung;Flüelen;;2690490.627;1195159.628
UR1207-Q1081;61939;Oberdorf;Wassertrübung;Wassertrübung;Flüelen;;2690490.627;1195159.628
LUBWWEOL;38976;Oberdorf-Leist;;;Weggis;Vierwaldstättersee;2675770;1209480
UR1211-Q1100;62281;Obere Bärchi;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Isenthal;;2686940.665;1197109.643
UR1211-Q1100;62281;Obere Bärchi;pH-Wert;pH-Wert;Isenthal;;2686940.665;1197109.643
UR1211-Q1100;62281;Obere Bärchi;Sauerstoff, gelöst;Sauerstoff, gelöst;Isenthal;;2686940.665;1197109.643
UR1211-Q1100;62281;Obere Bärchi;Sauerstoff Sättigung;Sauerstoff, gelöst %;Isenthal;;2686940.665;1197109.643
UR1211-Q1100;62281;Obere Bärchi;Wassertemperatur;Wassertemperatur;Isenthal;;2686940.665;1197109.643
UR1211-Q1100;62281;Obere Bärchi;Quellschüttung;Quellschüttung;Isenthal;;2686940.665;1197109.643
UR1211-Q1100;62281;Obere Bärchi;Wassertrübung;Wassertrübung;Isenthal;;2686940.665;1197109.643
UR1211-Q1101;62282;Obere Bärchi (Band);Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Isenthal;;2686650.661;1196889.645
UR1211-Q1101;62282;Obere Bärchi (Band);pH-Wert;pH-Wert;Isenthal;;2686650.661;1196889.645
UR1211-Q1101;62282;Obere Bärchi (Band);Sauerstoff, gelöst;Sauerstoff, gelöst;Isenthal;;2686650.661;1196889.645
UR1211-Q1101;62282;Obere Bärchi (Band);Sauerstoff Sättigung;Sauerstoff, gelöst %;Isenthal;;2686650.661;1196889.645
UR1211-Q1101;62282;Obere Bärchi (Band);Wassertemperatur;Wassertemperatur;Isenthal;;2686650.661;1196889.645
UR1211-Q1101;62282;Obere Bärchi (Band);Quellschüttung;Quellschüttung;Isenthal;;2686650.661;1196889.645
UR1211-Q1101;62282;Obere Bärchi (Band);Wassertrübung;Wassertrübung;Isenthal;;2686650.661;1196889.645
UR1204-Q1001;61318;Obere Cholrüti;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686950.675;1197806.659
UR1204-Q1001;61318;Obere Cholrüti;pH-Wert;pH-Wert;Bauen;;2686950.675;1197806.659
UR1204-Q1001;61318;Obere Cholrüti;Sauerstoff, gelöst;Sauerstoff, gelöst;Bauen;;2686950.675;1197806.659
UR1204-Q1001;61318;Obere Cholrüti;Sauerstoff Sättigung;Sauerstoff, gelöst %;Bauen;;2686950.675;1197806.659
UR1204-Q1001;61318;Obere Cholrüti;Wassertemperatur;Wassertemperatur;Bauen;;2686950.675;1197806.659
UR1204-Q1001;61318;Obere Cholrüti;Quellschüttung;Quellschüttung;Bauen;;2686950.675;1197806.659
UR1204-Q1001;61318;Obere Cholrüti;Wassertrübung;Wassertrübung;Bauen;;2686950.675;1197806.659
UR1204-Q5007;61357;Obere Cholrüti;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bauen;;2686866.674;1197783.661
UR1204-Q5007;61357;Obere Cholrüti;pH-Wert;pH-Wert;Bauen;;2686866.674;1197783.661
UR1204-Q5007;61357;Obere Cholrüti;Wassertemperatur;Wassertemperatur;Bauen;;2686866.674;1197783.661
UR1204-Q5007;61357;Obere Cholrüti;Quellschüttung;Quellschüttung;Bauen;;2686866.674;1197783.661
UR1218-Q1038;63045;Obere Ei;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2697433.675;1193184.653
UR1218-Q1038;63045;Obere Ei;pH-Wert;pH-Wert;Spiringen;;2697433.675;1193184.653
UR1218-Q1038;63045;Obere Ei;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2697433.675;1193184.653
UR1218-Q1038;63045;Obere Ei;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2697433.675;1193184.653
UR1218-Q1038;63045;Obere Ei;Wassertemperatur;Wassertemperatur;Spiringen;;2697433.675;1193184.653
UR1218-Q1038;63045;Obere Ei;Quellschüttung;Quellschüttung;Spiringen;;2697433.675;1193184.653
UR1218-Q1038;63045;Obere Ei;Wassertrübung;Wassertrübung;Spiringen;;2697433.675;1193184.653
UR1205-Q1001;61414;Obere Ey, Riedertal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bürglen (UR);;2695172.663;1191726.647
UR1205-Q1001;61414;Obere Ey, Riedertal;pH-Wert;pH-Wert;Bürglen (UR);;2695172.663;1191726.647
UR1205-Q1001;61414;Obere Ey, Riedertal;Sauerstoff, gelöst;Sauerstoff, gelöst;Bürglen (UR);;2695172.663;1191726.647
UR1205-Q1001;61414;Obere Ey, Riedertal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Bürglen (UR);;2695172.663;1191726.647
UR1205-Q1001;61414;Obere Ey, Riedertal;Wassertemperatur;Wassertemperatur;Bürglen (UR);;2695172.663;1191726.647
UR1205-Q1001;61414;Obere Ey, Riedertal;Quellschüttung;Quellschüttung;Bürglen (UR);;2695172.663;1191726.647
UR1205-Q1001;61414;Obere Ey, Riedertal;Wassertrübung;Wassertrübung;Bürglen (UR);;2695172.663;1191726.647
UR1211-Q1077;62258;Obere Furggelen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Isenthal;;2685270.655;1196899.681
UR1211-Q1077;62258;Obere Furggelen;pH-Wert;pH-Wert;Isenthal;;2685270.655;1196899.681
UR1211-Q1077;62258;Obere Furggelen;Sauerstoff, gelöst;Sauerstoff, gelöst;Isenthal;;2685270.655;1196899.681
UR1211-Q1077;62258;Obere Furggelen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Isenthal;;2685270.655;1196899.681
UR1211-Q1077;62258;Obere Furggelen;Wassertemperatur;Wassertemperatur;Isenthal;;2685270.655;1196899.681
UR1211-Q1077;62258;Obere Furggelen;Quellschüttung;Quellschüttung;Isenthal;;2685270.655;1196899.681
UR1211-Q1077;62258;Obere Furggelen;Wassertrübung;Wassertrübung;Isenthal;;2685270.655;1196899.681
UR1211-Q1078;62259;Obere Furggelen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Isenthal;;2685425.656;1196934.678
UR1211-Q1078;62259;Obere Furggelen;pH-Wert;pH-Wert;Isenthal;;2685425.656;1196934.678
UR1211-Q1078;62259;Obere Furggelen;Sauerstoff, gelöst;Sauerstoff, gelöst;Isenthal;;2685425.656;1196934.678
UR1211-Q1078;62259;Obere Furggelen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Isenthal;;2685425.656;1196934.678
UR1211-Q1078;62259;Obere Furggelen;Wassertemperatur;Wassertemperatur;Isenthal;;2685425.656;1196934.678
UR1211-Q1078;62259;Obere Furggelen;Quellschüttung;Quellschüttung;Isenthal;;2685425.656;1196934.678
UR1211-Q1078;62259;Obere Furggelen;Wassertrübung;Wassertrübung;Isenthal;;2685425.656;1196934.678
UR1218-Q1002;63009;Obere Gisleralp;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2698755.667;1194487.666
UR1218-Q1002;63009;Obere Gisleralp;pH-Wert;pH-Wert;Spiringen;;2698755.667;1194487.666
UR1218-Q1002;63009;Obere Gisleralp;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2698755.667;1194487.666
UR1218-Q1002;63009;Obere Gisleralp;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2698755.667;1194487.666
UR1218-Q1002;63009;Obere Gisleralp;Wassertemperatur;Wassertemperatur;Spiringen;;2698755.667;1194487.666
UR1218-Q1002;63009;Obere Gisleralp;Quellschüttung;Quellschüttung;Spiringen;;2698755.667;1194487.666
UR1218-Q1002;63009;Obere Gisleralp;Wassertrübung;Wassertrübung;Spiringen;;2698755.667;1194487.666
UR1218-Q1003;63010;Obere Gisleralp;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2698658.665;1194674.669
UR1218-Q1003;63010;Obere Gisleralp;pH-Wert;pH-Wert;Spiringen;;2698658.665;1194674.669
UR1218-Q1003;63010;Obere Gisleralp;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2698658.665;1194674.669
UR1218-Q1003;63010;Obere Gisleralp;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2698658.665;1194674.669
UR1218-Q1003;63010;Obere Gisleralp;Wassertemperatur;Wassertemperatur;Spiringen;;2698658.665;1194674.669
UR1218-Q1003;63010;Obere Gisleralp;Quellschüttung;Quellschüttung;Spiringen;;2698658.665;1194674.669
UR1218-Q1003;63010;Obere Gisleralp;Wassertrübung;Wassertrübung;Spiringen;;2698658.665;1194674.669
UR1218-Q1004;63011;Obere Gisleralp;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2698056.654;1195275.68
UR1218-Q1004;63011;Obere Gisleralp;pH-Wert;pH-Wert;Spiringen;;2698056.654;1195275.68
UR1218-Q1004;63011;Obere Gisleralp;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2698056.654;1195275.68
UR1218-Q1004;63011;Obere Gisleralp;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2698056.654;1195275.68
UR1218-Q1004;63011;Obere Gisleralp;Wassertemperatur;Wassertemperatur;Spiringen;;2698056.654;1195275.68
UR1218-Q1004;63011;Obere Gisleralp;Quellschüttung;Quellschüttung;Spiringen;;2698056.654;1195275.68
UR1218-Q1004;63011;Obere Gisleralp;Wassertrübung;Wassertrübung;Spiringen;;2698056.654;1195275.68
UR1218-Q1159;63166;Obere Hütten;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2713336.673;1195774.712
UR1218-Q1159;63166;Obere Hütten;pH-Wert;pH-Wert;Spiringen;;2713336.673;1195774.712
UR1218-Q1159;63166;Obere Hütten;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2713336.673;1195774.712
UR1218-Q1159;63166;Obere Hütten;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2713336.673;1195774.712
UR1218-Q1159;63166;Obere Hütten;Wassertemperatur;Wassertemperatur;Spiringen;;2713336.673;1195774.712
UR1218-Q1159;63166;Obere Hütten;Quellschüttung;Quellschüttung;Spiringen;;2713336.673;1195774.712
UR1218-Q1159;63166;Obere Hütten;Wassertrübung;Wassertrübung;Spiringen;;2713336.673;1195774.712
UR1220-Q1018;63447;Obere Neisselen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Wassen;;2688295.454;1171804.642
UR1220-Q1018;63447;Obere Neisselen;pH-Wert;pH-Wert;Wassen;;2688295.454;1171804.642
UR1220-Q1018;63447;Obere Neisselen;Sauerstoff, gelöst;Sauerstoff, gelöst;Wassen;;2688295.454;1171804.642
UR1220-Q1018;63447;Obere Neisselen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Wassen;;2688295.454;1171804.642
UR1220-Q1018;63447;Obere Neisselen;Wassertemperatur;Wassertemperatur;Wassen;;2688295.454;1171804.642
UR1220-Q1018;63447;Obere Neisselen;Quellschüttung;Quellschüttung;Wassen;;2688295.454;1171804.642
UR1220-Q1018;63447;Obere Neisselen;Wassertrübung;Wassertrübung;Wassen;;2688295.454;1171804.642
UR1201-Q1016;61069;Obere Planzeren;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1016;61069;Obere Planzeren;pH-Wert;pH-Wert;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1016;61069;Obere Planzeren;Sauerstoff, gelöst;Sauerstoff, gelöst;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1016;61069;Obere Planzeren;Sauerstoff Sättigung;Sauerstoff, gelöst %;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1016;61069;Obere Planzeren;Wassertemperatur;Wassertemperatur;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1016;61069;Obere Planzeren;Quellschüttung;Quellschüttung;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1016;61069;Obere Planzeren;Wassertrübung;Wassertrübung;Altdorf (UR);;2691100.63;1195064.637
UR1201-Q1017;61070;Obere Planzeren;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1017;61070;Obere Planzeren;pH-Wert;pH-Wert;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1017;61070;Obere Planzeren;Sauerstoff, gelöst;Sauerstoff, gelöst;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1017;61070;Obere Planzeren;Sauerstoff Sättigung;Sauerstoff, gelöst %;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1017;61070;Obere Planzeren;Wassertemperatur;Wassertemperatur;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1017;61070;Obere Planzeren;Quellschüttung;Quellschüttung;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1017;61070;Obere Planzeren;Wassertrübung;Wassertrübung;Altdorf (UR);;2691125.63;1195059.638
UR1201-Q1018;61071;Obere Planzeren;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Altdorf (UR);;2691145.63;1195049.638
UR1201-Q1018;61071;Obere Planzeren;pH-Wert;pH-Wert;Altdorf (UR);;2691145.63;1195049.638
UR1201-Q1018;61071;Obere Planzeren;Sauerstoff, gelöst;Sauerstoff, gelöst;Altdorf (UR);;2691145.63;1195049.638
UR1201-Q1018;61071;Obere Planzeren;Sauerstoff Sättigung;Sauerstoff, gelöst %;Altdorf (UR);;2691145.63;1195049.638
UR1201-Q1018;61071;Obere Planzeren;Wassertemperatur;Wassertemperatur;Altdorf (UR);;2691145.63;1195049.638
UR1201-Q1018;61071;Obere Planzeren;Quellschüttung;Quellschüttung;Altdorf (UR);;2691145.63;1195049.638
UR1201-Q1018;61071;Obere Planzeren;Wassertrübung;Wassertrübung;Altdorf (UR);;2691145.63;1195049.638
UR1215-Q1094;62588;Obere Schwanden;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Seelisberg;;2686720.676;1200759.722
UR1215-Q1094;62588;Obere Schwanden;pH-Wert;pH-Wert;Seelisberg;;2686720.676;1200759.722
UR1215-Q1094;62588;Obere Schwanden;Sauerstoff, gelöst;Sauerstoff, gelöst;Seelisberg;;2686720.676;1200759.722
UR1215-Q1094;62588;Obere Schwanden;Sauerstoff Sättigung;Sauerstoff, gelöst %;Seelisberg;;2686720.676;1200759.722
UR1215-Q1094;62588;Obere Schwanden;Wassertemperatur;Wassertemperatur;Seelisberg;;2686720.676;1200759.722
UR1215-Q1094;62588;Obere Schwanden;Quellschüttung;Quellschüttung;Seelisberg;;2686720.676;1200759.722
UR1215-Q1094;62588;Obere Schwanden;Wassertrübung;Wassertrübung;Seelisberg;;2686720.676;1200759.722
UR1205-Q1011;61424;Obere St. Peter, Riedertal;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Bürglen (UR);;2695073.664;1191878.648
UR1205-Q1011;61424;Obere St. Peter, Riedertal;pH-Wert;pH-Wert;Bürglen (UR);;2695073.664;1191878.648
UR1205-Q1011;61424;Obere St. Peter, Riedertal;Sauerstoff, gelöst;Sauerstoff, gelöst;Bürglen (UR);;2695073.664;1191878.648
UR1205-Q1011;61424;Obere St. Peter, Riedertal;Sauerstoff Sättigung;Sauerstoff, gelöst %;Bürglen (UR);;2695073.664;1191878.648
UR1205-Q1011;61424;Obere St. Peter, Riedertal;Wassertemperatur;Wassertemperatur;Bürglen (UR);;2695073.664;1191878.648
UR1205-Q1011;61424;Obere St. Peter, Riedertal;Quellschüttung;Quellschüttung;Bürglen (UR);;2695073.664;1191878.648
UR1205-Q1011;61424;Obere St. Peter, Riedertal;Wassertrübung;Wassertrübung;Bürglen (UR);;2695073.664;1191878.648
UR1210-Q5005;62161;Obere Wannelen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Hospental;;2687480.358;1163167.584
UR1210-Q5005;62161;Obere Wannelen;pH-Wert;pH-Wert;Hospental;;2687480.358;1163167.584
UR1210-Q5005;62161;Obere Wannelen;Wassertemperatur;Wassertemperatur;Hospental;;2687480.358;1163167.584
UR1210-Q5005;62161;Obere Wannelen;Quellschüttung;Quellschüttung;Hospental;;2687480.358;1163167.584
UR1209-Q1036;62046;Obere Älen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Gurtnellen;;2692729.543;1182466.562
UR1209-Q1036;62046;Obere Älen;pH-Wert;pH-Wert;Gurtnellen;;2692729.543;1182466.562
UR1209-Q1036;62046;Obere Älen;Sauerstoff, gelöst;Sauerstoff, gelöst;Gurtnellen;;2692729.543;1182466.562
UR1209-Q1036;62046;Obere Älen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Gurtnellen;;2692729.543;1182466.562
UR1209-Q1036;62046;Obere Älen;Wassertemperatur;Wassertemperatur;Gurtnellen;;2692729.543;1182466.562
UR1209-Q1036;62046;Obere Älen;Quellschüttung;Quellschüttung;Gurtnellen;;2692729.543;1182466.562
UR1209-Q1036;62046;Obere Älen;Wassertrübung;Wassertrübung;Gurtnellen;;2692729.543;1182466.562
UR1210-Q1011;62143;Oberei;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Hospental;;2684610.379;1163279.638
UR1210-Q1011;62143;Oberei;pH-Wert;pH-Wert;Hospental;;2684610.379;1163279.638
UR1210-Q1011;62143;Oberei;Sauerstoff, gelöst;Sauerstoff, gelöst;Hospental;;2684610.379;1163279.638
UR1210-Q1011;62143;Oberei;Sauerstoff Sättigung;Sauerstoff, gelöst %;Hospental;;2684610.379;1163279.638
UR1210-Q1011;62143;Oberei;Wassertemperatur;Wassertemperatur;Hospental;;2684610.379;1163279.638
UR1210-Q1011;62143;Oberei;Quellschüttung;Quellschüttung;Hospental;;2684610.379;1163279.638
UR1210-Q1011;62143;Oberei;Wassertrübung;Wassertrübung;Hospental;;2684610.379;1163279.638
UR1218-Q1125;63132;Oberer Butzen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2699982.694;1192841.711
UR1218-Q1125;63132;Oberer Butzen;pH-Wert;pH-Wert;Spiringen;;2699982.694;1192841.711
UR1218-Q1125;63132;Oberer Butzen;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2699982.694;1192841.711
UR1218-Q1125;63132;Oberer Butzen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2699982.694;1192841.711
UR1218-Q1125;63132;Oberer Butzen;Wassertemperatur;Wassertemperatur;Spiringen;;2699982.694;1192841.711
UR1218-Q1125;63132;Oberer Butzen;Quellschüttung;Quellschüttung;Spiringen;;2699982.694;1192841.711
UR1218-Q1125;63132;Oberer Butzen;Wassertrübung;Wassertrübung;Spiringen;;2699982.694;1192841.711
UR1218-Q1126;63133;Oberer Butzen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2699984.694;1192840.658
UR1218-Q1126;63133;Oberer Butzen;pH-Wert;pH-Wert;Spiringen;;2699984.694;1192840.658
UR1218-Q1126;63133;Oberer Butzen;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2699984.694;1192840.658
UR1218-Q1126;63133;Oberer Butzen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2699984.694;1192840.658
UR1218-Q1126;63133;Oberer Butzen;Wassertemperatur;Wassertemperatur;Spiringen;;2699984.694;1192840.658
UR1218-Q1126;63133;Oberer Butzen;Quellschüttung;Quellschüttung;Spiringen;;2699984.694;1192840.658
UR1218-Q1126;63133;Oberer Butzen;Wassertrübung;Wassertrübung;Spiringen;;2699984.694;1192840.658
UR1218-Q1127;63134;Oberer Butzen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2700057.697;1192847.636
UR1218-Q1127;63134;Oberer Butzen;pH-Wert;pH-Wert;Spiringen;;2700057.697;1192847.636
UR1218-Q1127;63134;Oberer Butzen;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2700057.697;1192847.636
UR1218-Q1127;63134;Oberer Butzen;Sauerstoff Sättigung;Sauerstoff, gelöst %;Spiringen;;2700057.697;1192847.636
UR1218-Q1127;63134;Oberer Butzen;Wassertemperatur;Wassertemperatur;Spiringen;;2700057.697;1192847.636
UR1218-Q1127;63134;Oberer Butzen;Quellschüttung;Quellschüttung;Spiringen;;2700057.697;1192847.636
UR1218-Q1127;63134;Oberer Butzen;Wassertrübung;Wassertrübung;Spiringen;;2700057.697;1192847.636
UR1218-Q5005;63172;Oberer Butzen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2699976.696;1192823.636
UR1218-Q5005;63172;Oberer Butzen;pH-Wert;pH-Wert;Spiringen;;2699976.696;1192823.636
UR1218-Q5005;63172;Oberer Butzen;Wassertemperatur;Wassertemperatur;Spiringen;;2699976.696;1192823.636
UR1218-Q5005;63172;Oberer Butzen;Quellschüttung;Quellschüttung;Spiringen;;2699976.696;1192823.636
UR1218-Q1072;63079;Oberer Butzen;Elektrische Leitfähigkeit;Elektrische Leitfähigkeit;Spiringen;;2700038.697;1192847.636
UR1218-Q1072;63079;Oberer Butzen;pH-Wert;pH-Wert;Spiringen;;2700038.697;1192847.636
UR1218-Q1072;63079;Oberer Butzen;Sauerstoff, gelöst;Sauerstoff, gelöst;Spiringen;;2700038.697;1192847.636
